File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
276ea368-9be8-44fd-b13f-cb6e7fcc5924	eeb18b62-a0f1-4af8-8115-cdaeaeef0f32.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2401	TCGA-25-2401-01A	Primary Tumor
ad51b40c-43ec-4272-9614-a37b90feebd2	da436927-a3f5-4f12-b63d-d6f13f436ab7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1497	TCGA-13-1497-01A	Primary Tumor
d651e1c1-49c2-4279-a3c3-203824904f46	06884e47-0650-4748-9f4e-b8cd9f24795c.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1120	TCGA-23-1120-01A	Primary Tumor
75c0968c-51aa-4f09-812f-7f85727d1e09	5b23f813-9970-485b-8577-ab2f3c029c26.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1623	TCGA-25-1623-01A	Primary Tumor
44bbb0d1-5a73-490b-a0f9-e7047720a1c4	2a4a2670-4ad4-49ac-8571-477c44201219.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1777	TCGA-29-1777-01A	Primary Tumor
4099b89d-e41d-4541-999a-193558588e9e	16417d82-1ae0-4097-85c1-5e2df313fd35.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2097	TCGA-61-2097-01A	Primary Tumor
30c9def0-c3b5-45b7-a427-020b735c836a	ab8603dd-2f94-4c83-9927-455958be0007.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0891	TCGA-13-0891-01A	Primary Tumor
f21e245c-3828-44be-b52c-6b9e7eabfcf8	e6993299-9429-4689-acb9-1fff67ce6642.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1866	TCGA-30-1866-01A	Primary Tumor
c8ba73d4-9ae4-498b-81b9-da83761b67be	d0744791-f4c0-45c7-b233-c6512f3c766b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1489	TCGA-13-1489-01A	Primary Tumor
581b0bcf-a7e5-44ec-818a-9193a0565095	347a8eeb-204f-41df-98d3-61394d2b7cd7.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2053	TCGA-09-2053-01C	Primary Tumor
e0ae9fb1-5a50-4a7c-a8e5-b78fbd2286e6	15241763-4cf7-452e-bc24-b3d877348b2d.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1725	TCGA-61-1725-01A	Primary Tumor
72127b62-1482-4c13-b3f5-efb61e409cb0	81830d92-01c0-4607-888e-be947ccae6e2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-1682	TCGA-20-1682-01A	Primary Tumor
f0801583-c1d2-48bc-8f7c-f4f70c5f5765	8166ba38-a099-4a07-8271-0587fe8d10d7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1430	TCGA-24-1430-01A	Primary Tumor
2949efc0-6df8-42da-bd59-997eb2975a6f	b28d6dd2-923a-4160-8876-7b0fbb7a7a26.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-10-0936	TCGA-10-0936-01A	Primary Tumor
0313e2dd-af52-4bb2-876e-2d3c8c2ddd0d	8beaeffb-5e9b-4589-8999-52c3d736aea7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1857	TCGA-30-1857-01A	Primary Tumor
3f066fc0-cd97-4c42-9cd0-548b1954d0c5	42d8c04e-0355-455c-b982-581727f75665.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2298	TCGA-24-2298-01A	Primary Tumor
647e46b7-9e71-4477-8d0a-dc61f85623e9	4c6f3410-7bb6-4be3-a4d1-b3717279b212.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1741	TCGA-61-1741-01A	Primary Tumor
e3b2511a-ab51-4ae6-ac7c-81d58f47b305	871da002-8649-42bc-8ce4-9d2a8ff66213.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1403	TCGA-13-1403-01A	Primary Tumor
f6e7d013-2fbf-4f48-9f23-5dc7f096d410	2df4d9b2-5c9f-4952-bd5b-62f1a244f5f1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1510	TCGA-13-1510-01A	Primary Tumor
1f699fa4-a14e-47f2-98bb-d38fdf627eb4	2f635d92-f453-41c4-b5e8-d7c3256877dd.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2280	TCGA-24-2280-01A	Primary Tumor
a46126bf-ad8d-4147-aab5-8df58b24b3b9	c773cdc3-7702-4833-9b12-ba954ac4b357.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1485	TCGA-13-1485-01A	Primary Tumor
e5ba0339-5dc0-4bbc-adab-8ffed26da24a	38721491-84e5-4eee-92d4-fa8f8cf463f1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2048	TCGA-09-2048-01A	Primary Tumor
5c34d866-c659-4df9-88ae-146c1a4462d9	790570e9-099f-4458-88c9-1ebe12205a67.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1499	TCGA-13-1499-01A	Primary Tumor
fb12699f-439f-4db8-8188-e862fa5c1c5d	4524f1ca-c763-47af-8f80-331c64704d7d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1844	TCGA-24-1844-01A	Primary Tumor
6c1e64e0-b33b-460b-8262-57b585f6d338	f7722eae-ade1-4087-a6d7-aff561972b73.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-57-1993	TCGA-57-1993-01A	Primary Tumor
29ef5ebb-e83b-4d23-a6a4-fe262fd12048	af6e5654-e755-4c15-b3e5-807da2642e25.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2262	TCGA-24-2262-01A	Primary Tumor
2f496741-845e-4cdf-839e-030d1b533d8b	acaec383-b91d-46a9-a1d1-6eb4764cd000.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-10-0938	TCGA-10-0938-01A	Primary Tumor
60039a05-f5b8-41d6-9995-0223e6664961	9f223240-1020-4450-a6ec-a6168a9211e5.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1122	TCGA-23-1122-01A	Primary Tumor
bc8f54c6-e7b5-4f97-be37-bf6c431d3ba4	38721491-84e5-4eee-92d4-fa8f8cf463f1.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2048	TCGA-09-2048-01A	Primary Tumor
913be13f-b26e-4c96-aafe-792c577a2f4c	ac6e38b7-143c-491e-9892-4c28f51ddce5.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1423	TCGA-24-1423-01A	Primary Tumor
d94fbe94-efbe-493c-8b26-1237c2532d9d	608f7a0f-75a7-425d-9a82-6bf7e2023138.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0900	TCGA-13-0900-01B	Primary Tumor
49a46ecc-b377-403e-890f-11dfbbc499d4	c9e12ef8-5bf6-496d-8c8a-e0596c2f1d7c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1705	TCGA-29-1705-01A	Primary Tumor
21cefa4e-6d67-4d9e-a74b-6239a18679d7	297978f4-9907-482f-89db-3a0a2a0f19a8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1550	TCGA-24-1550-01A	Primary Tumor
27c2f6c6-68a5-40dc-b649-70e8ac9352c7	5784a937-f090-4866-8d8f-e7cbbb3e327d.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1023	TCGA-23-1023-01A	Primary Tumor
f07bad1a-30b7-4abc-8c39-14052edd0384	8822cd66-d592-4601-a81a-caf939cb8882.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1632	TCGA-25-1632-01A	Primary Tumor
206459f6-7930-463f-8032-07ce7ad4fe98	d522e111-8a5f-48de-b894-1bf7505bda98.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1562	TCGA-24-1562-01A	Primary Tumor
d7d09cbb-151d-4600-8ad4-28b7d4046172	f1b52b3a-9748-4862-ba4a-a8f8e8a0166c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0725	TCGA-13-0725-01A	Primary Tumor
432b9546-2211-4769-bd8d-fd8fde45f9cd	f562a9d0-39fb-4062-b535-87a96ad3212a.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1488	TCGA-13-1488-01A	Primary Tumor
1529e2b7-8203-48d8-9b9a-f22af739e83a	c6287ac6-570d-4431-87b3-290db2dbe58b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0724	TCGA-13-0724-01A	Primary Tumor
137174c1-85a1-4194-bbf8-0a32d2f360c7	e360132f-9b30-4d44-ba1c-68941706d9ee.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1320	TCGA-25-1320-01A	Primary Tumor
818f08fc-f7a3-418e-9554-468fd246a916	d94e4aa8-366d-4330-a08c-b543fc0bd18e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-59-2355	TCGA-59-2355-01A	Primary Tumor
5e946688-f112-4f8f-9490-ab6f322e3ea4	20c77d79-6934-40ce-b490-54221196a090.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1707	TCGA-29-1707-02A	Recurrent Tumor
9afa782c-ff23-440d-bfd6-a9c79987ee49	1902f5f0-8474-4f4c-a17b-f813fe02ca58.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-59-2348	TCGA-59-2348-01A	Primary Tumor
32136a8d-3782-40e9-ab13-90d964463d28	9a420e2d-15c8-41f3-859f-25872765f75e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1557	TCGA-24-1557-01A	Primary Tumor
6ad7e91b-3815-4015-90f8-fea5ff414c64	acaec383-b91d-46a9-a1d1-6eb4764cd000.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-10-0938	TCGA-10-0938-01A	Primary Tumor
f223d120-bb65-440a-8887-6c68a8fa4cb7	347a8eeb-204f-41df-98d3-61394d2b7cd7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2053	TCGA-09-2053-01C	Primary Tumor
b608fef5-c672-429d-9d13-6b413d74106f	25577d95-744c-45a8-b84a-a9c1b51c2baf.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1404	TCGA-13-1404-01A	Primary Tumor
e296011e-68d8-461c-8a78-8e679b5f8e36	a6c5d247-364e-41c4-8a89-dda2410dd3af.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0911	TCGA-13-0911-01A	Primary Tumor
9c4f7016-a1cf-4e28-b74e-3e0d05e48dcc	825ebcdf-3e59-4d89-9f6d-b27c7dc896d1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1563	TCGA-24-1563-01A	Primary Tumor
1caaf341-a623-4062-be0e-31bdba97a45a	16b391ee-1f65-4665-bf34-5447eed6800b.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1724	TCGA-61-1724-01A	Primary Tumor
8ad5f01a-8870-4997-8ce4-c9eec4747112	60deafcb-603b-4eb8-92b1-28656a674581.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1696	TCGA-29-1696-01A	Primary Tumor
1a111a9e-bfbc-43d8-8def-8faf2ffd3083	9c330249-5ea7-4795-98c1-9c8f2cea6ac3.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-0970	TCGA-24-0970-01B	Primary Tumor
690313b2-1a61-4afe-90f7-5ea96a84ebab	36a15497-1f35-446d-886f-ea34196a5fdd.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2003	TCGA-61-2003-01A	Primary Tumor
e54cfc50-4508-49f3-8ae0-4fdf2334aa21	7a181264-18d3-4a81-b8c1-43e08ddab953.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-57-1582	TCGA-57-1582-01A	Primary Tumor
c469b713-b5eb-45f4-8562-aca7d9f5e6d1	eeddee84-15ec-401f-95ee-de2bb7015168.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1364	TCGA-04-1364-01A	Primary Tumor
f9cf4c73-e8e6-4992-9dbd-88ba9f049ffc	81830d92-01c0-4607-888e-be947ccae6e2.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-1682	TCGA-20-1682-01A	Primary Tumor
756203dc-4d95-4efc-943a-3429cd252541	d143ba0b-3878-428d-9432-2a179a9abf8c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-1687	TCGA-20-1687-01A	Primary Tumor
8984a0e5-10d1-469c-bd6b-5017d09dce57	276e88b0-deb7-452f-9499-bd770c72f0cc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1877	TCGA-25-1877-01A	Primary Tumor
31831810-0208-41bb-bb5a-4cc6d5661f2d	43b0eb35-8278-440a-a743-fd91ca544b1b.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1511	TCGA-13-1511-01A	Primary Tumor
cfed68d7-e813-40ee-bd02-82f865b5926c	39ae7d32-a9c6-4599-a860-5c25e05899fb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-2077	TCGA-23-2077-01A	Primary Tumor
b3e6e641-7cfa-4e53-81d8-a5edc9ef2161	af6e5654-e755-4c15-b3e5-807da2642e25.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2262	TCGA-24-2262-01A	Primary Tumor
a1293797-d4dd-46a9-8149-f30ced18f126	3fe6e5df-486e-4887-b79a-89a1591f4a29.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1434	TCGA-24-1434-01A	Primary Tumor
8b555321-89cc-44b3-ada6-24170c0d6b59	f7722eae-ade1-4087-a6d7-aff561972b73.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-57-1993	TCGA-57-1993-01A	Primary Tumor
65eb41ea-b829-49d4-8c68-5db21c758755	8eb0f5ac-1196-4cc5-b25b-f9e76301772e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1847	TCGA-24-1847-01A	Primary Tumor
e123c56f-db24-401d-ba49-f6822a334601	1e10d520-3bcf-4edd-93d0-03be32f7e8d7.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-2428	TCGA-29-2428-01A	Primary Tumor
8e0220f0-962f-40cd-9f74-9233d90e1a36	1be906cc-a22b-4c94-975b-d0d68257f4da.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1633	TCGA-25-1633-01A	Primary Tumor
8d0f8abc-c04b-4962-b2f9-1c40d1c4c713	64430665-49d5-49d4-9ef8-7559cbfcabf8.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2111	TCGA-61-2111-01A	Primary Tumor
6ca72b27-692e-44da-a045-e9d47319f46d	5d0bb715-68ef-4688-9d58-0f18478e6a5c.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-20-0987	TCGA-20-0987-01A	Primary Tumor
1560ba5a-c252-43aa-a5e3-cac2764469cc	b4760c72-6405-4b0c-b13b-dbef127b7ffb.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2056	TCGA-09-2056-01B	Primary Tumor
a3fcef73-8226-495f-95ed-b66fd82bdc2c	68975d5d-407b-4ceb-96d3-8e2a37ca3c1e.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1845	TCGA-24-1845-01A	Primary Tumor
302f9260-5ed6-45ff-b6e7-5ac334793b4b	211b9b7e-5a5b-4da7-b75c-4a0a738cdaed.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0886	TCGA-13-0886-01A	Primary Tumor
d952565a-b10c-460e-ae19-099da5f3ce0c	41c1021b-1086-470b-9907-afe11444ed3f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1546	TCGA-24-1546-01A	Primary Tumor
668837f8-4113-42af-99e9-a070879eb304	e4a4badf-b4f9-4729-bec7-191867c7c229.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-0369	TCGA-09-0369-01A	Primary Tumor
4060a9d4-525b-49ae-845f-d3d8da0e2d11	3fe6e5df-486e-4887-b79a-89a1591f4a29.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1434	TCGA-24-1434-01A	Primary Tumor
fc5e0141-13d5-4e22-8d0e-06807da55fb5	01770ca7-0c13-4078-b956-a35dc68fbe28.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-30-1891	TCGA-30-1891-01A	Primary Tumor
9417e64a-3517-4c00-9ce2-be0075c4aca4	eeb18b62-a0f1-4af8-8115-cdaeaeef0f32.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2401	TCGA-25-2401-01A	Primary Tumor
abe68289-aee1-447b-81f3-1d92a9c9bddc	40b41560-b08b-47a7-8149-b73c9d00d25c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1022	TCGA-23-1022-01A	Primary Tumor
d1eb06e4-aea6-474f-9e01-52bb9fe7ff27	a085cea5-b7ca-449c-b218-07c7715ca736.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1662	TCGA-09-1662-01A	Primary Tumor
4cdb5722-3759-4337-9f8c-f0ad35542157	1db081ff-e475-412c-9f55-fc5face40558.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-31-1951	TCGA-31-1951-01A	Primary Tumor
331da20a-243e-4d3d-bac4-5eedcfc5cbe8	297978f4-9907-482f-89db-3a0a2a0f19a8.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1550	TCGA-24-1550-01A	Primary Tumor
48fa8db7-2133-4d10-9458-7d0fb2a67a22	fa2df153-c852-4df1-8499-fe2517dee301.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-10-0937	TCGA-10-0937-01A	Primary Tumor
8b292761-a1bf-4d62-b3df-7b8cd4f4a08f	3ef6bcf6-93a8-4c7c-b2c1-9c48fba76b32.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1109	TCGA-23-1109-01A	Primary Tumor
742cafc8-4ffa-45df-ae25-f831f161a257	a7ce619c-20e3-4a20-adee-1b1d0c367e76.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1317	TCGA-25-1317-01A	Primary Tumor
b80a1591-8811-4fe2-a821-b921889a8876	3e00e8aa-31bc-454e-b558-7bcbad5f47ad.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2400	TCGA-25-2400-01A	Primary Tumor
e0942351-498c-497c-8d18-055557cead29	b64ef80a-d41c-4f92-a3ed-e43d55abb2c2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0727	TCGA-13-0727-01A	Primary Tumor
4a320a1f-4747-4dd2-ae78-a89780cd269f	d0e4aa5d-e918-4156-99ba-14b14a2a9975.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1464	TCGA-24-1464-01A	Primary Tumor
bbdac6db-5362-48fc-866c-94720ce421c8	45197059-d0fc-49bb-819b-bd7621427236.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-59-2351	TCGA-59-2351-01A	Primary Tumor
5844b51c-a8d9-4d2e-9b95-74d71e089291	7024891a-6a74-45d1-813d-7199707c45c5.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1427	TCGA-24-1427-01A	Primary Tumor
12a8baa4-6e01-4825-9d87-f297e551c0d4	623e04e4-491d-4381-8c11-b64ece9a4c31.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1470	TCGA-24-1470-01A	Primary Tumor
2fcc3c22-92d9-4844-aa02-d50d8f273b1e	16e1bba3-6db0-429c-bfc8-82f27c8a3252.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2008	TCGA-61-2008-01A	Primary Tumor
0ae8c514-be1b-4ed5-bcb9-2441f504a07e	ba8ce34a-28bc-485c-af2e-1c835c351997.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-2042	TCGA-25-2042-01A	Primary Tumor
1a24a967-64c4-41d2-932f-5379aa291c5d	b14d1cf5-7063-4d0c-aa27-bf2802102751.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-0923	TCGA-13-0923-01A	Primary Tumor
6e21e842-d776-4d9f-ab3a-c882eb8d897a	cbe087ce-2924-4c5a-b307-51c80b41d6d8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-13-1477	TCGA-13-1477-01A	Primary Tumor
c6ca5952-9fc4-4055-9355-2935d672c575	52a3d27b-f415-4e7c-8000-957574724cfd.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1603	TCGA-24-1603-01A	Primary Tumor
20d6c24d-1b67-411f-a793-c70228845550	9bca614a-922a-4bef-8a96-c2b71dcaf17f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-1667	TCGA-09-1667-01C	Primary Tumor
918758b0-a4f2-43af-8eb0-d49c967c8d30	16417d82-1ae0-4097-85c1-5e2df313fd35.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2097	TCGA-61-2097-01A	Primary Tumor
7a38fc20-11bf-4347-bc2f-bf597957d6e0	45b64a61-30d8-4ecc-909a-803be9c3ff2f.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-23-1119	TCGA-23-1119-01A	Primary Tumor
e054a3b7-04e9-473e-a1d8-1c8358aade6b	45c99019-ad30-473d-af3b-2fa0ccb819b9.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-36-1570	TCGA-36-1570-01A	Primary Tumor
40bd3ba1-f579-4cf3-9b3b-8699cc88c604	660a745a-f0a2-4439-b3f3-51a60132b97d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2297	TCGA-24-2297-01A	Primary Tumor
c8b09942-cf9f-4c02-8083-881ce4f47557	eeddee84-15ec-401f-95ee-de2bb7015168.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1364	TCGA-04-1364-01A	Primary Tumor
18e31ba4-b5f6-4137-9145-8a2495bc5855	5327762f-5add-4008-ac5f-beca30ee5b4d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1923	TCGA-24-1923-01A	Primary Tumor
9fa17a80-c3fb-4653-a761-d15eb9ba39d6	b00351d7-1785-4157-9955-aadc2f195181.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-2036	TCGA-24-2036-01A	Primary Tumor
e3685cc2-6974-45c1-b2be-ddb406e9f3f9	968544ba-7990-41e8-a0ee-5206ceeb47ca.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-04-1350	TCGA-04-1350-01A	Primary Tumor
e2f515e9-b3d0-4f76-b7ce-9c732102b67c	d04892ff-0ddc-45d1-93a7-abe21c67eb94.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-1733	TCGA-61-1733-01A	Primary Tumor
48c976e0-46f8-470b-bc36-981ea0c6106c	d522e111-8a5f-48de-b894-1bf7505bda98.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1562	TCGA-24-1562-01A	Primary Tumor
bcd7dc44-b88b-4498-bba6-1f1dcd3352cf	e9841cd8-c4a9-49ac-9d53-6b808d82ca8a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-24-1422	TCGA-24-1422-01A	Primary Tumor
89a898c3-5324-4652-af75-8a629a575c15	36a15497-1f35-446d-886f-ea34196a5fdd.FPKM-UQ.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-61-2003	TCGA-61-2003-01A	Primary Tumor
08db350d-3867-4d87-903d-870b116950b7	1f2dbb8e-0713-4952-a9e0-70fefa263116.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-25-1634	TCGA-25-1634-01A	Primary Tumor
8488d9c6-a7c9-4f7f-8212-68c8902b8d6c	fd638406-d933-47da-ba38-8ffc5046d49e.htseq.counts.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-09-2051	TCGA-09-2051-01A	Primary Tumor
17c3259e-4f29-42ef-9bec-63102aaa65b5	4e4b6800-a128-4daf-a9f9-803b24e04742.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-OV	TCGA-29-1695	TCGA-29-1695-01A	Primary Tumor
